Name,Age,Ht.,Nickname,Endeavor record,MMA record,Weight Class,Weight Class Index,Overall Wins,Overall Losses,UFC Wins,UFC Losses,k_wins,sb_wins,d_wins,hd_strk,lg_stk,bd_strk,st_land,st_attemp,tk_land,tk_attemp,strksL_perm,strksAb_perm,takedAv_per,subAvg_perm,strk_d,take_d,kd_rat,av_time,stand_stk,clinch_stk,grnd_stk,Rank,Reign(total),Defenses,ex_champ
Mara Romero Borella,33,66.1416,Maravilla,2 1,12 5 (2 NC),"Women""s Flyweight",10,12, 5 ,2,1,3.0,4.0,4.0,62.0,39.0,10.0,111.0,299.0,2.0,9.0,3.37,3.16,1.82,0.46,71.0,50.0,0.00,10:58,94.0,6.0,11.0,14.0,,,False
Kalindra Faria,32,64.9605,,0 3,18 8 1,"Women""s Flyweight",10,18, 8 ,0,3,7.0,5.0,6.0,38.0,4.0,9.0,51.0,91.0,2.0,3.0,2.23,1.44,1.31,0.66,45.0,20.0,0.00,07:37,20.0,8.0,23.0,,,,False
Poliana Botelho,30,68.11009999999999,,3 1,8 2,"Women""s Flyweight",10,8 ,2,3,1,6.0,0.0,1.0,52.0,9.0,21.0,82.0,138.0,1.0,1.0,4.03,2.51,0.74,0.0,50.0,89.0,0.74,06:47,23.0,52.0,7.0,,,,False
Jessica-Rose Clark,31,64.17309999999999,Jessy Jess,2 1,9 5 (1 NC),"Women""s Flyweight",10,9 ,5  ,2,1,2.0,2.0,5.0,127.0,39.0,41.0,207.0,411.0,4.0,6.0,4.6,4.13,1.33,0.67,62.0,57.0,0.00,15:00,164.0,19.0,24.0,11.0,,,False
Wu Yanan,23,68.8975,Mulan,1 1,10 2,"Women""s Flyweight",10,10, 2,1,1,6.0,1.0,2.0,15.0,12.0,13.0,40.0,87.0,1.0,3.0,2.11,2.89,0.79,0.79,49.0,38.0,0.00,09:30,24.0,15.0,1.0,,,,False
Nadia Kassem,23,66.92899999999999,187,1 1,5 1,"Women""s Flyweight",10,5 ,1,1,1,4.0,0.0,1.0,25.0,10.0,17.0,52.0,105.0,,1.0,3.47,3.0,0.0,6.0,36.0,43.0,0.00,15:00,36.0,11.0,5.0,,,,False
Nicco Montano,30,64.9605,,1 0,4 2,"Women""s Flyweight",10,4 ,2,1,0,2.0,0.0,3.0,138.0,35.0,13.0,186.0,456.0,3.0,6.0,7.44,5.28,1.8,0.6,67.0,78.0,0.00,25:00,161.0,10.0,15.0,,,,False
Montana De La Rosa,24,66.92899999999999,,3 0,10 4,"Women""s Flyweight",10,10, 4,3,0,,,,69.0,4.0,10.0,83.0,201.0,,,3.46,2.29,1.25,3.13,54.0,0.0,07:59,15:00,98.0,23.0,0.0,13.0,,,False
Rachael Ostovich,28,62.992,,1 2,4 5,"Women""s Flyweight",10,4 ,5,1,2,0.0,2.0,2.0,31.0,5.0,17.0,53.0,123.0,1.0,5.0,2.32,3.28,3.28,1.31,60.0,10.0,0.00,07:37,47.0,4.0,2.0,,,,False
Shana Dobson,30,66.1416,Danger,1 1,3 2,"Women""s Flyweight",10,3 ,2,1,1,,,,53.0,17.0,32.0,102.0,301.0,,,4.46,4.06,0.66,0.0,64.0,0.0,11:27,07:37,47.0,4.0,2.0,,,,False
Gillian Robertson,23,61.8109,The Savage,3 1,6 3,"Women""s Flyweight",10,6 ,3,3,1,,,,33.0,1.0,1.0,35.0,82.0,,,1.55,2.34,3.97,1.99,56.0,0.0,05:40,07:37,47.0,4.0,2.0,,,,False
Priscila Cachoeira,30,66.92899999999999,Zombie Girl,0 2,8 2,"Women""s Flyweight",10,8 ,2,0,2,4.0,0.0,4.0,56.0,6.0,15.0,77.0,246.0,,,3.15,8.27,0.0,0.0,35.0,69.0,0.00,12:13,70.0,7.0,0.0,,,,False
Lauren Mueller,27,64.9605,Princess Tiger,1 2,5 2,"Women""s Flyweight",10,5 ,2,1,2,1.0,0.0,4.0,40.0,8.0,27.0,75.0,199.0,2.0,3.0,3.95,6.32,1.58,0.0,65.0,90.0,0.00,09:30,66.0,8.0,1.0,,,,False
Andrea Lee,30,66.1416,KGB,2 0,10 2,"Women""s Flyweight",10,10, 2,2,0,2.0,4.0,3.0,64.0,45.0,58.0,167.0,302.0,3.0,7.0,5.57,3.0,1.5,1.0,70.0,73.0,0.00,15:00,113.0,37.0,17.0,12.0,,,False
Molly McCann,29,64.17309999999999,Meatball,1 1,8 2,"Women""s Flyweight",10,8 ,2,1,1,4.0,0.0,3.0,91.0,13.0,13.0,117.0,230.0,,11.0,5.3,4.17,1.36,1.36,68.0,50.0,0.00,11:03,100.0,12.0,5.0,,,,False
Sijara Eubanks,34,64.17309999999999,SarJ,2 0,4 2,"Women""s Flyweight",10,4 ,2,2,0,2.0,0.0,2.0,95.0,15.0,22.0,132.0,388.0,2.0,8.0,4.4,2.57,2.5,0.0,69.0,83.0,0.50,15:00,105.0,6.0,21.0,2.0,,,False
Jennifer Maia,30,64.17309999999999,,1 1,16 5 1,"Women""s Flyweight",10,16, 5 ,1,1,4.0,4.0,7.0,63.0,13.0,26.0,102.0,232.0,,,3.4,4.17,0.0,0.0,38.0,33.0,0.00,15:00,79.0,21.0,2.0,,,,False
Mayra Bueno Silva,27,66.1416,Sheetara,1 0,5 0,"Women""s Flyweight",10,5 ,0,1,0,0.0,0.0,0.0,9.0,0.0,2.0,11.0,32.0,,,2.24,2.24,0.0,3.05,39.0,67.0,0.00,04:55,5.0,0.0,6.0,,,,False
Maycee Barber,20,66.92899999999999,The Future,2 0,7 0,"Women""s Flyweight",10,7 ,0,2,0,4.0,2.0,1.0,80.0,21.0,22.0,123.0,207.0,1.0,5.0,8.18,7.85,1.0,0.0,47.0,10.0,0.00,07:31,59.0,41.0,23.0,,,,False
Antonina Shevchenko,34,68.11009999999999,Pantera,1 1,7 1,"Women""s Flyweight",10,7 ,1,1,1,2.0,0.0,5.0,41.0,7.0,18.0,66.0,134.0,2.0,2.0,4.4,3.13,2.0,0.0,69.0,83.0,0.00,15:00,46.0,14.0,6.0,15.0,,,False
Ariane Lipski,25,66.1416,Violence Queen,0 1,11 4,"Women""s Flyweight",10,11, 4,0,1,6.0,2.0,3.0,29.0,5.0,19.0,53.0,154.0,1.0,1.0,3.53,5.67,1.0,0.0,51.0,67.0,0.00,15:00,42.0,10.0,1.0,,,,False
Sabina Mazo,22,66.92899999999999,Colombian Queen,0 1,6 1,"Women""s Flyweight",10,6 ,1,0,1,2.0,0.0,4.0,21.0,24.0,19.0,64.0,144.0,,,4.27,3.73,0.0,0.0,71.0,89.0,0.00,15:00,61.0,2.0,1.0,,,,False
Jessica Andrade,27,61.8109,Bate Estaca,10 4,19 6,"Women""s Strawweight",11,19, 6,10, 4,6.0,7.0,6.0,701.0,63.0,256.0,1020.0,1977.0,33.0,56.0,6.58,5.04,3.2,0.48,52.0,75.0,0.19,11:04,609.0,228.0,183.0,1.0,,,False
Claudia Gadelha,30,64.17309999999999,Cláudinha,5 4,16 4,"Women""s Strawweight",11,16, 4,5,4,2.0,7.0,7.0,364.0,12.0,54.0,430.0,1007.0,31.0,69.0,3.23,4.69,3.72,0.9,57.0,59.0,0.11,14:47,320.0,56.0,54.0,5.0,,,False
Nina Ansaroff,33,64.9605,The Strina,4 2,10 5,"Women""s Strawweight",11,10, 5,4,2,4.0,2.0,3.0,256.0,121.0,74.0,451.0,961.0,2.0,5.0,5.09,3.31,0.34,0.68,56.0,81.0,0.00,14:47,383.0,43.0,25.0,,,,False
Carla Esparza,31,61.0235,Cookie Monster,5 4,14 6,"Women""s Strawweight",11,14, 6,5,4,3.0,4.0,7.0,177.0,29.0,37.0,243.0,632.0,25.0,70.0,2.2,3.07,3.4,0.41,53.0,40.0,0.00,13:47,130.0,40.0,73.0,10.0,,,False
Rose Namajunas,26,64.9605,Thug,6 2,8 3,"Women""s Strawweight",11,8 ,3,6,2,1.0,6.0,2.0,291.0,26.0,64.0,381.0,913.0,16.0,27.0,3.72,3.72,2.34,0.88,60.0,45.0,0.29,12:49,273.0,36.0,72.0,0.0,,,False
Jessica Penne,36,64.9605,,1 3,12 5,"Women""s Strawweight",11,12, 5,1,3,2.0,7.0,3.0,91.0,13.0,56.0,160.0,455.0,5.0,27.0,3.06,8.59,1.43,0.0,48.0,20.0,0.00,13:05,117.0,29.0,14.0,,,,False
Randa Markos,33,64.17309999999999,Quiet Storm,5 5 1,9 6,"Women""s Strawweight",11,9 ,6,5,5 1,0.0,3.0,5.0,332.0,51.0,37.0,420.0,1016.0,13.0,57.0,2.92,3.17,1.67,0.31,62.0,54.0,0.00,13:05,255.0,72.0,93.0,13.0,,,False
Felice Herrig,34,64.17309999999999,Lil' Bulldog,5 3,14 8,"Women""s Strawweight",11,14, 8,5,3,1.0,4.0,9.0,225.0,41.0,103.0,369.0,1008.0,7.0,26.0,3.69,4.89,1.2,0.9,50.0,76.0,0.00,12:31,254.0,79.0,36.0,12.0,,,False
Tecia Torres,29,61.0235,The Tiny Tornado,6 4,10 3,"Women""s Strawweight",11,10, 3,6,4,0.0,1.0,9.0,359.0,119.0,111.0,589.0,1205.0,7.0,42.0,4.18,3.23,0.75,0.11,64.0,50.0,0.11,14:05,474.0,79.0,36.0,8.0,,,False
Alex Chambers,40,62.992,Astro Girl,1 4,5 5,"Women""s Strawweight",11,5 ,5,1,4,4.0,1.0,1.0,78.0,28.0,29.0,135.0,250.0,7.0,17.0,2.97,5.1,2.31,0.99,51.0,53.0,0.00,09:06,88.0,32.0,15.0,,,,False
Angela Hill,32,62.992,Overkill,4 6,9 6,"Women""s Strawweight",11,9 ,6,4,6,3.0,0.0,5.0,370.0,107.0,149.0,626.0,1226.0,3.0,5.0,5.58,5.29,0.4,0.0,63.0,73.0,0.27,12:28,453.0,155.0,18.0,,,,False
Michelle Waterson,33,62.992,The Karate Hottie,5 2,17 6,"Women""s Strawweight",11,17, 6,5,2,3.0,9.0,4.0,167.0,68.0,103.0,338.0,588.0,10.0,20.0,4.04,3.76,2.15,1.25,52.0,63.0,0.00,11:58,186.0,89.0,63.0,,,,False
Cortney Casey,32,66.92899999999999,Cast Iron,4 6,8 7,"Women""s Strawweight",11,8 ,7,4,6,3.0,3.0,2.0,425.0,125.0,61.0,611.0,1583.0,3.0,10.0,4.8,4.73,0.35,0.47,53.0,39.0,0.00,12:43,459.0,77.0,75.0,,,,False
Jessica Aguilar,37,64.17309999999999,Jag,1 4,20 8,"Women""s Strawweight",11,20, 8,1,4,3.0,7.0,10.0,168.0,58.0,88.0,314.0,620.0,4.0,16.0,4.93,7.19,0.94,0.24,54.0,50.0,0.00,12:44,194.0,96.0,24.0,,,,False
Karolina Kowalkiewicz,33,62.992,Polish Princess,12 4,,"Women""s Strawweight",11,na,n,12, 4,1.0,2.0,10.0,421.0,83.0,158.0,662.0,1684.0,1.0,7.0,5.52,5.05,0.13,0.0,57.0,84.0,0.00,13:20,448.0,187.0,27.0,,,,False
Tatiana Suarez,28,64.9605,,4 0,7 0,"Women""s Strawweight",11,7 ,0,4,0,2.0,3.0,2.0,125.0,16.0,30.0,171.0,232.0,18.0,22.0,4.75,0.72,7.5,0.83,42.0,10.0,0.00,09:00,19.0,9.0,143.0,3.0,,,False
Amanda Cooper,27,62.992,ABC,2 4,3 5,"Women""s Strawweight",11,3 ,5,2,4,1.0,2.0,1.0,134.0,17.0,23.0,174.0,394.0,3.0,13.0,3.55,3.2,1.53,1.83,52.0,29.0,0.00,08:11,112.0,7.0,55.0,,,,False
Alexa Grasso,25,64.9605,,2 2,10 2,"Women""s Strawweight",11,10, 2,2,2,4.0,0.0,6.0,119.0,52.0,44.0,215.0,505.0,1.0,2.0,4.5,3.08,0.31,0.31,68.0,64.0,0.00,11:56,160.0,45.0,10.0,14.0,,,False
Ashley Yoder,31,66.92899999999999,Spider Monkey,1 3,6 4,"Women""s Strawweight",11,6 ,4,1,3,0.0,4.0,1.0,101.0,15.0,44.0,160.0,456.0,4.0,10.0,2.67,3.65,1.25,0.75,52.0,64.0,0.25,15:00,125.0,25.0,10.0,,,,False
Cynthia Calvillo,31,64.17309999999999,,5 1,8 1,"Women""s Strawweight",11,8 ,1,5,1,2.0,3.0,39.0,133.0,49.0,77.0,259.0,651.0,5.0,19.0,3.87,3.5,1.57,2.02,64.0,69.0,0.00,11:09,220.0,14.0,25.0,11.0,,,False
Syuri Kondo,30,64.17309999999999,,1 2,6 2,"Women""s Strawweight",11,6 ,2,1,2,1.0,0.0,5.0,160.0,25.0,38.0,223.0,508.0,,,7.3,8.31,0.0,0.0,63.0,10.0,0.00,10:11,207.0,16.0,0.0,,,,False
Jodie Esquibel,33,61.0235,,0 3,6 5,"Women""s Strawweight",11,6 ,5,0,3,1.0,0.0,5.0,91.0,11.0,44.0,146.0,365.0,,3.0,4.87,8.5,0.0,0.0,52.0,88.0,0.00,15:00,130.0,12.0,4.0,,,,False
Emily Whitmire,27,64.9605,Spitfire,2 1,4 2,"Women""s Strawweight",11,4 ,2,2,1,0.0,0.0,3.0,42.0,14.0,9.0,65.0,203.0,1.0,3.0,3.57,2.96,1.65,0.82,58.0,75.0,0.00,06:04,49.0,4.0,12.0,,,,False
Polyana Viana,26,66.92899999999999,Dama de Ferro,1 2,10 3,"Women""s Strawweight",11,10, 3,1,2,4.0,6.0,0.0,64.0,27.0,44.0,135.0,321.0,2.0,7.0,3.99,3.34,0.89,1.33,55.0,50.0,0.00,11:17,106.0,15.0,14.0,,,,False
Maia Stevenson,37,64.17309999999999,,0 1,6 5,"Women""s Strawweight",11,6 ,5,0,1,3.0,2.0,1.0,1.0,2.0,3.0,6.0,11.0,1.0,1.0,1.57,3.13,3.91,0.0,33.0,50.0,0.00,03:50,4.0,2.0,0.0,,,,False
Mackenzie Dern,26,62.992,,2 0,7 0,"Women""s Strawweight",11,7 ,0,2,0,,,,53.0,17.0,15.0,85.0,175.0,,,4.87,3.32,0.86,1.72,65.0,0.0,08:44,03:50,4.0,2.0,0.0,,,,False
Weili Zhang,29,62.992,,3 0,19 1,"Women""s Strawweight",11,19, 1,3,0,9.0,7.0,47.0,96.0,61.0,28.0,185.0,394.0,1.0,13.0,5.49,2.17,1.78,0.89,63.0,10.0,0.00,11:14,117.0,13.0,55.0,6.0,,,False
Marina Rodriguez,32,66.92899999999999,,1 0 1,11 0 1,"Women""s Strawweight",11,11, 0 ,1,0 1,5.0,1.0,4.0,84.0,43.0,51.0,178.0,344.0,,1.0,5.93,3.53,0.0,0.0,57.0,67.0,0.50,15:00,112.0,54.0,12.0,,,,False
Hannah Cifers,26,61.0235,Shockwave,1 1,9 3,"Women""s Strawweight",11,9 ,3,1,1,5.0,0.0,3.0,31.0,27.0,50.0,108.0,224.0,,,4.91,6.59,0.0,0.0,46.0,80.0,0.68,11:01,71.0,32.0,5.0,,,,False
